id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,period,proba_invest,rank,contact_target,subgroup_utilization_ratio,expected_gross_proxy,expected_net_profit,profitable_contact,rank_expected_net_profit,target_top1200_net_profit,target_positive_net_profit
18047,44,management,married,tertiary,cellular,427.11,no,no,0,unknown,2,0.15644384586166651,1306,0,0.33472575145881395,22.365949947499796,-3.993532252362509,0,2820,1,0
22676,35,technician,single,tertiary,,950.64,no,no,2,unknown,2,0.08364751724257463,3921,0,0.281143323717199,22.356144809607382,-3.993973483567668,0,2821,1,0
16609,53,blue-collar,married,secondary,,1664.86,no,no,1,unknown,2,0.0567996824069591,5270,0,0.23639526962078947,22.35436862987906,-3.9940534116554423,0,2822,1,0
20371,37,services,divorced,secondary,cellular,818.69,yes,no,0,unknown,2,0.07757505959061985,4253,0,0.3519165155311745,22.350191696359545,-3.9942413736638205,0,2823,1,0
16367,55,housemaid,married,primary,cellular,1642.83,yes,no,0,unknown,2,0.03862114315284478,6089,0,0.3519165155311745,22.32838943694632,-3.9952224753374157,0,2824,1,0
19934,30,management,single,tertiary,cellular,608.75,yes,no,0,unknown,2,0.1131212167635593,2570,0,0.32370218703764736,22.290955031118187,-3.9969070235996815,0,2825,1,0
20612,25,technician,married,secondary,cellular,670.57,yes,no,3,low,2,0.0942539835431615,3434,0,0.3519165155311745,22.24249405458034,-3.9990877675438847,0,2826,1,0
16411,58,retired,married,primary,telephone,617.73,no,no,1,high,2,0.45861504154208266,202,0,0.07845742701532425,22.227010226488755,-3.9997845398080063,0,2827,1,0
17142,36,technician,married,tertiary,cellular,469.95,no,no,0,unknown,2,0.15912649209143598,1225,0,0.29719947784204725,22.225021253875354,-3.999874043575609,0,2828,1,0
17442,51,blue-collar,married,primary,cellular,800.66,no,no,0,unknown,2,0.10008641732682078,3102,0,0.27715574642500507,22.20992864793846,-4.000553210842769,0,2829,1,0
19530,41,technician,married,tertiary,cellular,557.08,yes,no,1,low,2,0.1132474734272814,2567,0,0.3519165155311745,22.20167481886895,-4.000924633150897,0,2830,1,0
17796,36,admin.,married,tertiary,cellular,285.81,no,no,1,unknown,2,0.19409106391568176,596,0,0.3998032635873141,22.178353199224876,-4.001974106034881,0,2831,1,0
15566,70,retired,married,primary,cellular,608.12,no,no,1,low,2,0.12167084999668494,2260,0,0.299636807516874,22.170270404816954,-4.002337831783237,0,2832,1,0
22457,51,blue-collar,married,primary,cellular,1074.18,yes,no,0,unknown,2,0.05859423166968512,5170,0,0.3519165155311745,22.149890049550304,-4.003254947770237,0,2833,1,0
19088,44,technician,married,primary,,2921.29,yes,no,1,unknown,2,0.02113314610576308,7388,0,0.35856884777974496,22.136623736710405,-4.003851931848032,0,2834,1,0
21709,39,management,married,primary,,1951.98,no,no,0,unknown,2,0.03474255566514859,6392,0,0.3263925960229585,22.134892856852304,-4.0039298214416466,0,2835,1,0
19581,45,blue-collar,married,secondary,cellular,551.65,yes,no,5,low,2,0.11401278882439266,2537,0,0.3519165155311745,22.13384377554851,-4.003977030100317,0,2836,1,0
21792,45,blue-collar,single,secondary,cellular,634.62,yes,no,1,unknown,2,0.09907601281274091,3162,0,0.3519165155311745,22.12696883875475,-4.004286402256036,0,2837,1,0
22830,29,self-employed,single,tertiary,,925.38,no,no,0,unknown,2,0.05856200645884229,5172,0,0.4076719939639207,22.09260535201249,-4.005832759159438,0,2838,1,0
19423,34,blue-collar,married,secondary,cellular,979.81,no,yes,2,unknown,2,0.0920807365434553,3532,0,0.24451283292728782,22.06034548013351,-4.007284453393992,0,2839,1,0
18216,30,entrepreneur,married,secondary,,2540.67,yes,no,1,unknown,2,0.02228034612334056,7274,0,0.38933804238143294,22.039261284685065,-4.008233242189172,0,2840,1,0
20468,27,student,single,tertiary,cellular,509.1,no,no,1,unknown,2,0.15299301540479054,1414,0,0.2829305419136747,22.037104589235398,-4.008330293484407,0,2841,1,0
18626,38,technician,married,secondary,cellular,777.53,yes,no,3,unknown,2,0.08053429576527879,4105,0,0.3519165155311745,22.036248890845876,-4.008368799911936,0,2842,1,0
20423,39,admin.,married,secondary,cellular,708.38,yes,no,1,unknown,2,0.0882348415003693,3698,0,0.3519165155311745,21.99611845546116,-4.010174669504248,0,2843,1,0
18483,54,self-employed,divorced,secondary,,1444.1,yes,no,1,unknown,2,0.02465584458582741,7115,0,0.6176918604651164,21.99323072902983,-4.010304617193658,0,2844,1,0
22199,48,technician,divorced,tertiary,cellular,834.39,no,yes,0,unknown,2,0.11374862607063645,2547,0,0.23121986543714595,21.945243006821816,-4.0124640646930185,0,2845,1,0
17159,40,technician,single,secondary,cellular,608.84,no,no,1,unknown,2,0.14626048303335454,1563,0,0.2461817869875482,21.922299184264624,-4.013496536708092,0,2846,1,0
22846,37,services,single,secondary,,2005.03,yes,no,0,unknown,2,0.030466495815131917,6713,0,0.35856884777974496,21.903622012227146,-4.014337009449778,0,2847,1,0
22127,39,technician,single,tertiary,,1579.76,yes,no,0,unknown,2,0.04460629511214911,5782,0,0.31083035173548323,21.90335723323936,-4.014348924504229,0,2848,1,0
15748,34,admin.,married,secondary,cellular,515.56,no,no,1,unknown,2,0.14884890570053633,1499,0,0.2853956595556212,21.901417548221826,-4.014436210330018,0,2849,1,0
19146,41,management,married,tertiary,cellular,326.82,no,no,3,low,2,0.20014470603505619,529,0,0.33472575145881395,21.89484414520159,-4.014732013465928,0,2850,1,0
17694,47,admin.,married,secondary,cellular,744.77,yes,no,0,unknown,2,0.08352047076084401,3930,0,0.3519165155311745,21.89045340543077,-4.014929596755615,0,2851,1,0
20114,43,technician,married,,,1240.67,no,no,0,unknown,2,0.0746371283898272,4386,0,0.23639526962078947,21.890212859838925,-4.014940421307248,0,2852,1,0
20027,32,management,married,tertiary,cellular,411.12,no,no,0,unknown,2,0.1590463109352266,1228,0,0.33472575145881395,21.88675266072171,-4.015096130267523,0,2853,1,0
20017,32,technician,married,secondary,cellular,626.11,no,no,1,unknown,2,0.12607909743020895,2138,0,0.27715574642500507,21.878503809493928,-4.0154673285727736,0,2854,1,0
16392,34,management,single,tertiary,cellular,600.75,yes,no,0,unknown,2,0.11242079188720143,2601,0,0.32370218703764736,21.861806863586576,-4.016218691138604,0,2855,1,0
21959,75,,married,tertiary,cellular,627.34,no,no,0,unknown,2,0.11695795486920967,2435,0,0.29719947784204725,21.80623998076963,-4.018719200865367,0,2856,1,0
19498,29,management,single,tertiary,cellular,593.88,yes,no,0,unknown,2,0.11323703275732971,2568,0,0.32370218703764736,21.768716034358736,-4.0204077784538566,0,2857,1,0
20022,29,student,single,tertiary,cellular,524.93,no,no,0,unknown,2,0.1465357665906083,1555,0,0.2829305419136747,21.763305860819102,-4.020651236263141,0,2858,1,0
21711,47,management,married,tertiary,cellular,689.44,yes,no,1,unknown,2,0.09771120679811225,3247,0,0.32298264008632677,21.758053187814884,-4.02088760654833,0,2859,1,0
16375,50,blue-collar,married,primary,,2189.57,no,no,1,unknown,2,0.04200633767169656,5904,0,0.23639526962078947,21.742648005311505,-4.021580839760983,0,2860,1,0
22185,72,retired,married,primary,cellular,769.38,no,no,0,unknown,2,0.10187425898891665,3011,0,0.27715574642500507,21.723472222006183,-4.022443750009722,0,2861,1,0
22087,33,blue-collar,married,primary,,2568.25,yes,no,0,unknown,2,0.023588040348485394,7184,0,0.35856884777974496,21.72209528550006,-4.022505712152498,0,2862,1,0
17790,77,retired,married,primary,telephone,949.14,no,no,0,unknown,2,0.09677194134264717,3295,0,0.23639526962078947,21.71293397806892,-4.0229179709868985,0,2863,1,0
20983,40,admin.,single,primary,cellular,804.29,yes,no,1,unknown,2,0.07665864249833645,4285,0,0.3519165155311745,21.697687110387594,-4.023604080032558,0,2864,1,0
21167,31,technician,married,tertiary,cellular,641.04,yes,no,0,unknown,2,0.0961774604504142,3323,0,0.3519165155311745,21.696919817006666,-4.0236386082347,0,2865,1,0
18847,58,services,married,secondary,cellular,721.76,no,no,0,unknown,2,0.1084069216967152,2777,0,0.27715574642500507,21.685713194641792,-4.024142906241119,0,2866,1,0
18192,31,management,married,tertiary,,1759.74,yes,no,1,unknown,2,0.03963270196900882,6029,0,0.31083035173548323,21.67831922798783,-4.024475634740548,0,2867,1,0
16869,39,blue-collar,married,primary,,2240.54,no,no,0,unknown,2,0.04090792014491913,5963,0,0.23639526962078947,21.66700497647453,-4.024984776058647,0,2868,1,0
22274,38,management,married,tertiary,cellular,394.47,no,no,1,unknown,2,0.16409241892052934,1110,0,0.33472575145881395,21.66664274372524,-4.025001076532364,0,2869,1,0
20254,57,unemployed,married,secondary,cellular,868.99,no,no,0,unknown,2,0.08994707778563317,3620,0,0.27715574642500507,21.663355406732634,-4.025149006697031,0,2870,1,0
22976,51,blue-collar,married,secondary,cellular,581.4,no,no,0,unknown,2,0.13433535343067343,1950,0,0.27715574642500507,21.646577328992077,-4.025904020195356,0,2871,1,0
20588,60,retired,divorced,tertiary,cellular,444.19,no,no,0,unknown,2,0.2120258060022237,440,0,0.22981708603561046,21.644114046554474,-4.026014867905049,0,2872,1,0
19172,60,admin.,divorced,secondary,cellular,699.11,no,yes,2,unknown,2,0.10775187940843992,2804,0,0.2866574649183345,21.594026200260277,-4.028268820988288,0,2873,1,0
17253,55,management,married,secondary,cellular,606.84,yes,no,1,unknown,2,0.0710436860366279,4541,0,0.5005674751243782,21.58054029016365,-4.028875686942635,0,2874,1,0
22153,26,blue-collar,single,secondary,telephone,680.4,no,yes,0,unknown,2,0.09529892657431203,3368,0,0.3327225791647545,21.574194398034184,-4.029161252088461,0,2875,1,0
20986,42,retired,single,tertiary,cellular,351.06,no,no,0,unknown,2,0.2170852735576647,413,0,0.2829305419136747,21.562124188536433,-4.02970441151586,0,2876,1,0
16121,34,blue-collar,married,secondary,cellular,716.16,yes,no,1,unknown,2,0.08532766592709382,3832,0,0.3519165155311745,21.505006362352656,-4.032274713694131,0,2877,1,0
20135,35,services,divorced,tertiary,cellular,841.95,yes,no,0,unknown,2,0.1052613302088696,2880,0,0.242563162752402,21.49710619991366,-4.032630221003886,0,2878,1,0
23040,27,services,single,secondary,,1939.33,yes,no,0,unknown,2,0.030896902943077804,6655,0,0.35856884777974496,21.48519105641318,-4.033166402461407,0,2879,1,0
22588,43,blue-collar,married,secondary,cellular,1282.19,yes,yes,0,unknown,2,0.048388533217547054,5615,0,0.3462625027682805,21.483266054819875,-4.033253027533106,0,2880,1,0
16454,34,admin.,single,secondary,,1514.73,yes,no,0,unknown,2,0.039545502048938586,6035,0,0.35856884777974496,21.478545891429338,-4.03346543488568,0,2881,1,0
21606,32,management,single,tertiary,,1499.9,yes,no,1,unknown,2,0.04685832832107724,5676,0,0.30557244030224046,21.476488738959382,-4.033558006746828,0,2882,1,0
19263,47,management,married,tertiary,cellular,481.25,yes,no,5,low,2,0.13189425556198367,2001,0,0.3383248848997814,21.47487112537617,-4.033630799358073,0,2883,1,0
21513,39,blue-collar,married,primary,cellular,716.1,yes,no,5,low,2,0.08507110997062009,3853,0,0.3519165155311745,21.438550665611988,-4.03526522004746,0,2884,1,0
21219,33,management,married,tertiary,cellular,638.02,yes,no,2,unknown,2,0.10402274019205633,2922,0,0.32298264008632677,21.43590199626906,-4.035384410167892,0,2885,1,0
19642,36,management,married,tertiary,cellular,697.35,yes,no,0,unknown,2,0.09516994304163057,3388,0,0.32298264008632677,21.435311287745634,-4.035410992051446,0,2886,1,0
22549,25,blue-collar,married,secondary,,1840.54,yes,no,0,unknown,2,0.03246550993211141,6523,0,0.35856884777974496,21.42594790471189,-4.035832344287965,0,2887,1,0
19115,46,blue-collar,divorced,primary,,2010.71,yes,no,2,unknown,2,0.029711984733400948,6799,0,0.35856884777974496,21.421686375934033,-4.036024113082968,0,2888,1,0
18128,29,student,single,secondary,cellular,786.37,no,no,0,unknown,2,0.11063339015582331,2682,0,0.2461817869875482,21.417514884099198,-4.036211830215536,0,2889,1,0
21604,60,retired,married,secondary,telephone,1132.39,no,yes,0,unknown,2,0.08154528741771888,4046,0,0.23132134698707157,21.36046023636847,-4.0387792893634185,0,2890,1,0
16276,39,admin.,single,secondary,,1214.8,no,no,1,unknown,2,0.07103528735063225,4543,0,0.24743492778381734,21.35206728054414,-4.039156972375514,0,2891,1,0
16725,41,admin.,married,secondary,,1803.09,yes,no,0,unknown,2,0.03300900936459094,6484,0,0.35856884777974496,21.34137766516545,-4.039638005067554,0,2892,1,0
21620,47,entrepreneur,married,,cellular,720.57,yes,yes,3,low,2,0.06501085160232122,4859,0,0.4552640247040659,21.326783752047753,-4.040294731157851,0,2893,1,0
16910,35,services,single,primary,cellular,882.49,no,no,0,unknown,2,0.09816547406346422,3225,0,0.2461817869875482,21.32674032041793,-4.040296685581193,0,2894,1,0
22735,53,retired,single,secondary,,1467.31,yes,no,1,unknown,2,0.04050766926781616,5990,0,0.35856884777974496,21.31236711402245,-4.040943479868989,0,2895,1,0
19736,30,management,single,tertiary,cellular,361.95,no,no,0,unknown,2,0.18575529528684306,717,0,0.31661972229826035,21.28765129381242,-4.042055691778441,0,2896,1,0
19697,43,management,married,secondary,telephone,566.35,yes,no,3,unknown,2,0.07507593120878533,4367,0,0.5005674751243782,21.283755438795666,-4.042231005254195,0,2897,1,0
16117,36,self-employed,single,tertiary,cellular,346.94,no,no,1,unknown,2,0.1503111393761877,1484,0,0.4076719939639207,21.259665082340025,-4.043315071294699,0,2898,1,0
15705,28,student,married,tertiary,cellular,780.61,yes,no,1,unknown,2,0.0773128723942043,4262,0,0.3519165155311745,21.238584476528064,-4.044263698556237,0,2899,1,0
16594,35,management,married,tertiary,cellular,690.04,yes,no,0,unknown,2,0.09529238693400757,3371,0,0.32298264008632677,21.237903942799235,-4.044294322574034,0,2900,1,0
17052,35,blue-collar,married,secondary,telephone,1140.22,no,yes,0,unknown,2,0.08051730841674856,4108,0,0.23132134698707157,21.237021934051278,-4.044334012967693,0,2901,1,0
15726,42,blue-collar,married,primary,cellular,724.76,no,no,1,unknown,2,0.10565483585108415,2863,0,0.27715574642500507,21.2230346651715,-4.044963440067282,0,2902,1,0
18904,54,blue-collar,married,secondary,,1906.01,yes,no,0,unknown,2,0.031039516791830746,6639,0,0.35856884777974496,21.21351728687275,-4.045391722090726,0,2903,1,0
16831,35,blue-collar,married,secondary,cellular,534.96,no,no,1,unknown,2,0.143071434940469,1654,0,0.27715574642500507,21.212806510703174,-4.045423707018357,0,2904,1,0
15598,52,technician,married,tertiary,cellular,646.71,yes,no,0,unknown,2,0.09317197130648332,3499,0,0.3519165155311745,21.204816061222942,-4.045783277244968,0,2905,1,0
18927,60,entrepreneur,married,secondary,,2563.78,yes,no,1,unknown,2,0.021225780062300043,7381,0,0.38933804238143294,21.187087296960613,-4.046581071636773,0,2906,1,0
22367,37,management,married,tertiary,cellular,1071.22,yes,yes,0,unknown,2,0.057089686623045525,5255,0,0.3462625027682805,21.17589599809952,-4.047084680085522,0,2907,1,0
19980,46,blue-collar,married,primary,,2557.85,yes,no,0,unknown,2,0.023082102570953503,7211,0,0.35856884777974496,21.170104159108874,-4.0473453128401005,0,2908,1,0
23029,53,housemaid,married,primary,,3335.5,no,no,0,unknown,2,0.026839162583064086,6948,0,0.23639526962078947,21.162583661395107,-4.047683735237221,0,2909,1,0
19533,57,retired,married,primary,cellular,1674.02,yes,yes,0,unknown,2,0.03649699235454488,6262,0,0.3462625027682805,21.1554945705163,-4.048002744326767,0,2910,1,0
22293,33,technician,married,secondary,cellular,606.08,no,no,1,unknown,2,0.12581628562078753,2146,0,0.27715574642500507,21.134437828036802,-4.048950297738344,0,2911,1,0
21126,34,management,married,tertiary,telephone,603.96,no,no,1,unknown,2,0.15856158667790765,1244,0,0.22067425950092937,21.13283865973656,-4.049022260311855,0,2912,1,0
20029,41,blue-collar,divorced,secondary,,1505.96,yes,no,1,unknown,2,0.03906999483437682,6063,0,0.35856884777974496,21.097419872646544,-4.050616105730906,0,2913,1,0
20234,35,technician,single,tertiary,,1513.86,yes,no,0,unknown,2,0.04479369985780969,5772,0,0.31083035173548323,21.07783835045016,-4.051497274229742,0,2914,1,0
19447,49,technician,married,,,1320.58,yes,no,1,unknown,2,0.044488228316411596,5795,0,0.35856884777974496,21.06601466647983,-4.052029340008407,0,2915,1,0
19464,48,blue-collar,married,secondary,,1875.69,yes,no,0,unknown,2,0.031311500274034454,6617,0,0.35856884777974496,21.05898793580905,-4.052345542888593,0,2916,1,0
20370,31,blue-collar,single,primary,telephone,890.42,yes,no,1,unknown,2,0.07103887688033372,4542,0,0.3327225791647545,21.046179339668324,-4.052921929714925,0,2917,1,0
22738,26,blue-collar,single,tertiary,cellular,527.81,yes,no,0,unknown,2,0.13058189036935403,2044,0,0.3052290039840637,21.0371239150355,-4.053329423823403,0,2918,1,0
20324,39,blue-collar,single,secondary,cellular,623.55,yes,no,0,unknown,2,0.09571529534979101,3349,0,0.3519165155311745,21.00352926391212,-4.054841183123955,0,2919,1,0
20242,35,management,married,tertiary,telephone,748.76,yes,no,3,unknown,2,0.10341568263253295,2944,0,0.2712366482103152,21.002810194541716,-4.054873541245623,0,2920,1,0
17440,47,blue-collar,married,secondary,cellular,993.58,no,yes,1,unknown,2,0.08645143040458991,3772,0,0.24451283292728782,21.002775090542773,-4.054875120925575,0,2921,1,0
15674,24,services,single,secondary,cellular,545.13,yes,no,2,low,2,0.09882195967031146,3180,0,0.3895714064675847,20.986529118438586,-4.0556061896702635,0,2922,1,0
22660,35,self-employed,single,tertiary,cellular,342.0,no,no,1,unknown,2,0.15050343633668312,1477,0,0.4076719939639207,20.98376430851078,-4.055730606117015,0,2923,1,0
16164,29,technician,married,tertiary,,1080.36,no,no,0,unknown,2,0.06532320821796683,4844,0,0.29719947784204725,20.974134291629245,-4.056163956876684,0,2924,1,0
20418,41,technician,single,secondary,cellular,716.28,yes,no,0,unknown,2,0.08315916992694045,3954,0,0.3519165155311745,20.961995309538302,-4.056710211070777,0,2925,1,0
19870,30,management,married,tertiary,cellular,392.7,no,no,0,unknown,2,0.15940882461483571,1218,0,0.33472575145881395,20.953780301505784,-4.0570798864322395,0,2926,1,0
19448,39,admin.,single,secondary,telephone,662.79,yes,no,0,unknown,2,0.09500295305161083,3397,0,0.3327225791647545,20.950545055529627,-4.057225472501167,0,2927,1,0
16698,25,unemployed,married,secondary,cellular,768.88,no,no,1,unknown,2,0.09830873586618774,3220,0,0.27715574642500507,20.949543472403402,-4.057270543741847,0,2928,1,0
17828,52,services,married,secondary,cellular,663.3,no,no,1,unknown,2,0.11393225748118975,2540,0,0.27715574642500507,20.945010743847586,-4.057474516526859,0,2929,1,0
17776,35,admin.,married,secondary,cellular,670.96,yes,no,1,unknown,2,0.08866985108395738,3683,0,0.3519165155311745,20.936894177135148,-4.057839762028919,0,2930,1,0
19117,32,technician,single,tertiary,cellular,367.58,yes,no,3,low,2,0.14581020619552856,1572,0,0.3895714064675847,20.87982579002671,-4.060407839448798,0,2931,1,0
17598,49,management,married,tertiary,cellular,401.39,no,no,0,unknown,2,0.15521963404987957,1349,0,0.33472575145881395,20.85462231142464,-4.061541995985891,0,2932,1,0
20606,42,technician,married,secondary,cellular,631.47,no,no,0,unknown,2,0.11913958329239081,2333,0,0.27715574642500507,20.851278409385145,-4.061692471577668,0,2933,1,0
20677,34,admin.,married,secondary,cellular,696.28,yes,no,0,unknown,2,0.08507343370190361,3852,0,0.3519165155311745,20.845750310420566,-4.061941236031075,0,2934,1,0
17741,42,technician,married,tertiary,cellular,444.61,no,no,0,unknown,2,0.15766383451446897,1266,0,0.29719947784204725,20.833361667438446,-4.06249872496527,0,2935,1,0
22750,38,blue-collar,divorced,secondary,cellular,593.2,yes,no,1,unknown,2,0.09972115926448205,3127,0,0.3519165155311745,20.81747778017851,-4.063213499891967,0,2936,1,0
18278,55,services,single,secondary,,1633.79,no,no,0,unknown,2,0.05149521960382361,5482,0,0.24743492778381734,20.817288091958094,-4.063222035861886,0,2937,1,0
16977,35,technician,married,secondary,cellular,833.24,yes,no,0,unknown,2,0.0709718053039273,4547,0,0.3519165155311745,20.81112757888966,-4.063499258949966,0,2938,1,0
20897,28,technician,married,secondary,cellular,789.16,yes,no,1,unknown,2,0.07490053716048672,4375,0,0.3519165155311745,20.801260140374968,-4.063943293683127,0,2939,1,0
18816,57,housemaid,divorced,primary,,3024.66,no,no,0,unknown,2,0.03150530836988161,6603,0,0.21827941375316728,20.800466562816826,-4.063979004673243,0,2940,1,0
19626,33,admin.,married,secondary,cellular,340.24,yes,no,14,low,2,0.17349037272096604,925,0,0.3519165155311745,20.773056322283892,-4.065212465497225,0,2941,1,0
20082,26,student,single,secondary,cellular,906.97,yes,no,0,unknown,2,0.06506275607132281,4854,0,0.3519165155311745,20.76658227582732,-4.065503797587771,0,2942,1,0
20200,41,blue-collar,married,secondary,cellular,730.11,yes,no,0,unknown,2,0.08082068886057114,4085,0,0.3519165155311745,20.765887335720958,-4.065535069892557,0,2943,1,0
16852,55,technician,married,secondary,cellular,614.23,no,no,1,unknown,2,0.12183921508755448,2253,0,0.27715574642500507,20.74158804215506,-4.066628538103022,0,2944,1,0
20052,40,services,single,secondary,telephone,844.59,yes,no,0,unknown,2,0.07365867390849842,4424,0,0.3327225791647545,20.699130606160185,-4.068539122722791,0,2945,1,0
16491,41,blue-collar,married,secondary,cellular,939.25,yes,yes,3,low,2,0.06358922682793393,4955,0,0.3462625027682805,20.68093701708497,-4.069357834231177,0,2946,1,0
22002,24,blue-collar,single,secondary,cellular,599.97,yes,no,0,unknown,2,0.09784445790245282,3239,0,0.3519165155311745,20.65881542102006,-4.0703533060540975,0,2947,1,0
20839,60,technician,divorced,secondary,cellular,728.48,yes,no,0,unknown,2,0.0805616003707373,4103,0,0.3519165155311745,20.65310565661605,-4.0706102454522775,0,2948,1,0
21246,59,unemployed,married,secondary,cellular,831.53,no,no,0,unknown,2,0.08956449315404927,3639,0,0.27715574642500507,20.64133025157739,-4.071140138679017,0,2949,1,0
18499,56,services,married,secondary,cellular,685.27,no,no,0,unknown,2,0.10860708463179365,2769,0,0.27715574642500507,20.627365452549604,-4.071768554635268,0,2950,1,0
17838,41,management,married,tertiary,cellular,362.64,no,no,2,unknown,2,0.16990036947759438,987,0,0.33472575145881395,20.623347260901255,-4.071949373259444,0,2951,1,0
15777,51,services,married,secondary,,2282.79,yes,no,0,unknown,2,0.025092534905988333,7080,0,0.35856884777974496,20.539177780086476,-4.075736999896108,0,2952,1,0
17368,32,technician,single,tertiary,cellular,575.21,no,yes,2,unknown,2,0.12604638182384023,2141,0,0.28308626258223035,20.52464272677106,-4.076391077295303,0,2953,1,0
19868,28,admin.,single,secondary,cellular,454.63,yes,no,0,low,2,0.11571877041841781,2475,0,0.3895714064675847,20.495049618769922,-4.077722767155354,0,2954,1,0
20387,58,self-employed,divorced,tertiary,,1427.31,no,no,0,unknown,2,0.05671274426384546,5274,0,0.2531233417528071,20.489490858646555,-4.077972911360905,0,2955,1,0
18254,52,blue-collar,married,primary,,2504.64,yes,no,0,unknown,2,0.022814007027040027,7232,0,0.35856884777974496,20.488937552179838,-4.077997810151907,0,2956,1,0
22126,44,technician,married,secondary,cellular,621.6,no,no,0,unknown,2,0.11875102484762264,2349,0,0.27715574642500507,20.45842798312245,-4.07937074075949,0,2957,1,0
17176,33,management,single,tertiary,cellular,349.28,no,no,0,unknown,2,0.18492694861426393,734,0,0.31661972229826035,20.450874596736202,-4.079710643146871,0,2958,1,0
20659,35,technician,single,tertiary,cellular,592.44,yes,no,0,unknown,2,0.1127469711145963,2586,0,0.3052290039840637,20.38802025585875,-4.082539088486357,0,2959,1,0
20411,39,admin.,married,secondary,,1647.96,yes,no,1,unknown,2,0.03450240885501571,6406,0,0.35856884777974496,20.387718993931188,-4.082552645273097,0,2960,1,0
21055,30,self-employed,single,tertiary,,857.03,no,no,0,unknown,2,0.0583366400544352,5181,0,0.4076719939639207,20.382071183361248,-4.082806796748744,0,2961,1,0
19335,42,management,married,secondary,cellular,520.44,no,no,0,unknown,2,0.11818142223774557,2377,0,0.3311518645633426,20.36793897126965,-4.0834427462928655,0,2962,1,0
17104,54,admin.,divorced,secondary,cellular,711.47,no,yes,0,unknown,2,0.09981915064488923,3119,0,0.2866574649183345,20.357934758528373,-4.083892935866223,0,2963,1,0
21398,59,retired,married,secondary,cellular,506.29,no,no,1,unknown,2,0.1448890906480636,1596,0,0.27715574642500507,20.331008582886117,-4.085104613770125,0,2964,1,0
22255,45,housemaid,married,primary,telephone,1552.62,yes,no,0,unknown,2,0.037113107385767716,6212,0,0.3525249464537712,20.313387336574294,-4.085897569854157,0,2965,1,0
16403,32,management,married,tertiary,,1653.45,yes,no,1,unknown,2,0.03942631335259675,6044,0,0.31083035173548323,20.262855884806918,-4.088171485183689,0,2966,1,0
16086,47,management,divorced,tertiary,cellular,332.34,no,no,0,unknown,2,0.18086276681138644,820,0,0.3370812830893803,20.261258816149294,-4.088243353273282,0,2967,1,0
21281,25,student,single,secondary,cellular,710.42,no,no,1,unknown,2,0.11584942554170878,2471,0,0.2461817869875482,20.261191614763092,-4.088246377335661,0,2968,1,0
16205,43,blue-collar,married,secondary,cellular,596.79,yes,no,1,low,2,0.0964671698714915,3313,0,0.3519165155311745,20.26005983778481,-4.088297307299683,0,2969,1,0
17334,32,admin.,married,secondary,cellular,148.07,yes,no,0,high,2,0.4032933827877078,229,0,0.3390830782004048,20.24856682203524,-4.088814493008414,0,2970,1,0
19153,46,technician,married,secondary,cellular,824.89,yes,no,0,unknown,2,0.06974419800200717,4606,0,0.3519165155311745,20.246211635125366,-4.088920476419359,0,2971,1,0
19376,42,management,married,tertiary,,1751.09,yes,no,0,unknown,2,0.037170574769184894,6207,0,0.31083035173548323,20.231643531687073,-4.089576041074082,0,2972,1,0
18301,32,blue-collar,married,secondary,cellular,516.24,yes,no,4,low,2,0.1112803981410058,2654,0,0.3519165155311745,20.216686278114118,-4.0902491174848645,0,2973,1,0
20245,45,technician,single,tertiary,,1411.23,yes,no,1,unknown,2,0.0459850295716343,5722,0,0.31083035173548323,20.17147656979501,-4.092283554359224,0,2974,1,0
20530,30,services,single,secondary,cellular,642.15,yes,no,3,unknown,2,0.08920311358483024,3652,0,0.3519165155311745,20.158404205825928,-4.092871810737833,0,2975,1,0
17561,47,admin.,married,secondary,cellular,503.79,no,no,0,unknown,2,0.14017651471735018,1748,0,0.2853956595556212,20.15450630000795,-4.0930472164996425,0,2976,1,0
16634,55,management,married,tertiary,cellular,637.86,no,yes,0,unknown,2,0.09451145523107796,3416,0,0.333788506016827,20.122465731428814,-4.094489042085703,0,2977,1,0
17133,45,management,married,tertiary,cellular,664.28,yes,no,0,unknown,2,0.09377691945955538,3464,0,0.32298264008632677,20.1199232341708,-4.094603454462314,0,2978,1,0
17465,33,management,single,tertiary,cellular,253.08,no,no,5,low,2,0.25108471855387854,312,0,0.31661972229826035,20.119448456961017,-4.0946248194367545,0,2979,1,0
17105,47,unemployed,married,primary,,3026.26,no,no,1,unknown,2,0.02809621394493111,6895,0,0.23639526962078947,20.099850197486262,-4.095506741113118,0,2980,1,0
20629,41,technician,married,tertiary,cellular,862.01,yes,yes,3,low,2,0.07480109276100524,4380,0,0.31142911340016555,20.080728108313973,-4.0963672351258715,0,2981,1,0
20096,24,services,single,tertiary,,1466.01,yes,no,1,unknown,2,0.04402417814972059,5811,0,0.31083035173548323,20.060955282731758,-4.097257012277071,0,2982,1,0
19390,41,self-employed,married,secondary,cellular,613.85,yes,no,0,unknown,2,0.05282157520740428,5427,0,0.6176918604651164,20.02836451785222,-4.09872359669665,0,2983,1,0
20081,34,technician,divorced,secondary,cellular,626.15,no,no,1,unknown,2,0.14721242663597212,1539,0,0.2172672266603522,20.027054391726296,-4.098782552372317,0,2984,1,0
