id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,period,proba_invest,rank,target,segment_expected_rate,expected_value_person,expected_value_gt_5
21359,39,blue-collar,married,secondary,cellular,374.95,yes,no,0,unknown,2,0.08014034619816275,4123,0,0.04362767081777655,1.3109514243513778,0
20903,45,blue-collar,married,secondary,cellular,653.38,yes,no,0,unknown,2,0.08012293804388766,4124,0,0.04362767081777655,2.283940208676543,0
22319,47,management,married,,,1027.59,no,no,2,unknown,2,0.08008458398032978,4125,0,0.06047601234212855,4.97682007482792,0
22109,34,blue-collar,married,secondary,cellular,114.38,yes,no,0,unknown,2,0.08008050391682384,4126,0,0.04362767081777655,0.39961236430199937,0
15934,47,technician,divorced,secondary,cellular,-76.86,yes,no,0,unknown,2,0.08007185673658539,4127,0,0.04362767081777655,-0.26849877397029104,0
16322,38,services,married,primary,cellular,-51.96,no,no,0,unknown,2,0.08004541228656024,4128,0,0.0512389485993054,-0.21311096610895558,0
15567,41,blue-collar,married,secondary,cellular,433.22,yes,no,0,unknown,2,0.08004460490582625,4129,0,0.04362767081777655,1.5128734137841555,0
19427,40,services,married,secondary,cellular,17.58,yes,no,2,low,2,0.08004111998352711,4130,0,0.04362767081777655,0.06138949421499304,0
16535,32,services,single,secondary,cellular,93.08,yes,no,1,unknown,2,0.08002521187518154,4131,0,0.05449400403777488,0.4059120339091678,0
15997,37,management,single,tertiary,cellular,341.83,yes,yes,1,low,2,0.08002350703508511,4132,0,0.09281817384526395,2.538988741306152,0
18788,33,technician,married,secondary,cellular,343.08,yes,no,3,unknown,2,0.08002060820531313,4133,0,0.04362767081777655,1.1977309634432205,0
21162,36,blue-collar,married,secondary,cellular,175.92,yes,no,0,unknown,2,0.07999333284990906,4134,0,0.04362767081777655,0.6139472177784534,0
19010,52,services,married,secondary,cellular,566.5,yes,no,2,low,2,0.07998569368284483,4135,0,0.04362767081777655,1.9768524597527548,0
18933,48,admin.,single,secondary,cellular,353.79,yes,yes,4,low,2,0.07995990813038897,4136,0,0.05064303538906561,1.4326416332164158,0
17047,55,blue-collar,married,secondary,cellular,1065.88,yes,no,0,unknown,2,0.07995979782192861,4137,0,0.04362767081777655,3.7182794655725546,0
22530,46,technician,single,tertiary,,2777.3,no,no,0,unknown,2,0.07991223754055565,4138,0,0.07275819684138568,16.147972929217136,1
21755,30,blue-collar,married,secondary,cellular,-144.55,yes,no,0,unknown,2,0.07990141459162191,4139,0,0.04362767081777655,-0.5038886683071504,0
16816,32,blue-collar,married,secondary,cellular,-54.52,yes,no,0,unknown,2,0.07988840479271209,4140,0,0.04362767081777655,-0.19002101084225712,0
21404,38,management,married,tertiary,cellular,5595.77,yes,yes,1,low,2,0.07988520415377762,4141,0,0.06715688243983822,30.02041780006435,1
18836,32,blue-collar,married,secondary,cellular,-76.35,yes,no,0,unknown,2,0.07983171073354552,4142,0,0.04362767081777655,-0.26591724640828035,0
19201,47,blue-collar,married,secondary,cellular,636.03,yes,no,0,unknown,2,0.07983067062984382,4143,0,0.04362767081777655,2.2151819603257255,0
18214,39,blue-collar,single,primary,telephone,3482.95,yes,no,2,unknown,2,0.07982479068421582,4144,0,0.04390142483463692,12.205726772651849,1
19534,31,services,divorced,secondary,cellular,1401.92,yes,no,0,unknown,2,0.07979978756276963,4145,0,0.04362767081777655,4.880754847781003,0
18661,59,self-employed,married,tertiary,cellular,3835.4,no,yes,0,unknown,2,0.07979728977190946,4146,0,0.07256231676166748,22.208025403264255,1
18173,42,blue-collar,married,secondary,cellular,383.8,yes,no,0,unknown,2,0.07979267973828662,4147,0,0.04362767081777655,1.336072572118393,0
17274,36,blue-collar,single,secondary,,7267.88,no,no,0,unknown,2,0.07979027404509027,4148,0,0.053620210084077795,31.094688891062646,1
16199,41,blue-collar,married,secondary,cellular,332.11,yes,no,0,unknown,2,0.07978185561499895,4149,0,0.04362767081777655,1.1559741259075875,0
18672,36,admin.,married,secondary,telephone,344.73,yes,no,0,unknown,2,0.07972305527224854,4150,0,0.03194016668083955,0.8778093281550846,0
22783,29,technician,single,secondary,telephone,384.25,yes,no,0,unknown,2,0.07967564894181796,4151,0,0.04390142483463692,1.3440582816856261,0
19490,53,technician,married,secondary,cellular,1770.63,no,yes,2,unknown,2,0.0796744106003026,4152,0,0.04588842182554789,6.473658707087872,1
21928,46,blue-collar,married,secondary,cellular,521.45,yes,no,0,unknown,2,0.07965673950980492,4153,0,0.04362767081777655,1.8121628601847346,0
19233,35,blue-collar,married,secondary,cellular,-1.8,yes,no,0,unknown,2,0.07965532945702844,4154,0,0.04362767081777655,-0.006255317686378998,0
19640,36,management,married,secondary,cellular,484.18,yes,no,3,unknown,2,0.07963208249504587,4155,0,0.05723972732122472,2.2069499063740925,0
18971,52,services,married,primary,cellular,446.96,no,no,0,unknown,2,0.07961356250444233,4156,0,0.0512389485993054,1.8232907383173218,0
20334,48,management,divorced,secondary,telephone,121.66,yes,no,1,unknown,2,0.07955875057234572,4157,0,0.05596406554185594,0.5416827714532928,0
21093,58,retired,divorced,primary,cellular,2578.59,yes,no,1,unknown,2,0.07954579853060452,4158,0,0.04362767081777655,8.948733355076744,1
15713,38,management,married,,,3098.67,no,no,0,unknown,2,0.07953207558773198,4159,0,0.06047601234212855,14.903929621896383,1
17416,36,blue-collar,married,secondary,cellular,-3.14,yes,no,0,unknown,2,0.07952882890405476,4160,0,0.04362767081777655,-0.010894724763361034,0
16638,35,services,single,secondary,cellular,41.9,yes,no,1,unknown,2,0.07952256275852639,4161,0,0.05449400403777488,0.18157376966880268,0
22813,42,blue-collar,married,primary,cellular,1482.0,yes,no,3,low,2,0.07949969114763937,4162,0,0.04362767081777655,5.140148578857098,1
18061,38,entrepreneur,married,tertiary,cellular,2108.26,yes,no,1,unknown,2,0.07948965485762313,4163,0,0.056675553901394886,9.497964751826341,1
20048,35,technician,divorced,secondary,cellular,-873.13,yes,no,0,unknown,2,0.07948534979942609,4164,0,0.04362767081777655,-3.0278058789356295,0
21290,50,blue-collar,married,secondary,cellular,645.28,yes,no,0,unknown,2,0.07948526589334426,4165,0,0.04362767081777655,2.2376742468058533,0
22824,42,blue-collar,married,secondary,cellular,254.33,yes,no,0,unknown,2,0.07945734140713291,4166,0,0.04362767081777655,0.8816447964639234,0
20174,39,blue-collar,married,secondary,cellular,111.64,yes,no,0,unknown,2,0.07945699532593459,4167,0,0.04362767081777655,0.3870026987508924,0
22646,36,blue-collar,married,secondary,cellular,-35.86,yes,no,0,unknown,2,0.07944421587633202,4168,0,0.04362767081777655,-0.12428954429683561,0
20441,32,services,single,secondary,cellular,1223.45,yes,no,0,unknown,2,0.07944058469517573,4169,0,0.05449400403777488,5.296358535257207,1
20492,44,management,married,primary,cellular,2000.1,yes,no,6,low,2,0.07943667874769558,4170,0,0.07275005953798525,11.55862411910016,1
19024,29,unemployed,single,primary,cellular,71.1,no,no,0,unknown,2,0.07940762692619241,4171,0,0.06066873098126188,0.3425285128606203,0
22191,36,services,divorced,secondary,cellular,129.37,yes,no,1,unknown,2,0.07940016295008724,4172,0,0.04362767081777655,0.44814339453994867,0
22359,33,blue-collar,married,secondary,telephone,-3.13,yes,no,1,unknown,2,0.07937914491848545,4173,0,0.03194016668083955,-0.007935749164595092,0
16981,37,blue-collar,married,secondary,cellular,2082.38,yes,yes,7,low,2,0.07937867925898434,4174,0,0.03606878739910778,5.962046989566478,1
15991,32,blue-collar,single,primary,cellular,1415.66,yes,no,2,unknown,2,0.07936293896315864,4175,0,0.05449400403777488,6.122452478424652,1
19369,44,blue-collar,married,secondary,cellular,293.68,yes,no,0,unknown,2,0.07931350265846415,4176,0,0.04362767081777655,1.0162101510208417,0
22628,40,blue-collar,married,secondary,cellular,102.18,yes,no,0,unknown,2,0.07930982462373105,4177,0,0.04362767081777655,0.35355331649840616,0
20959,46,blue-collar,married,secondary,cellular,-362.99,no,yes,0,unknown,2,0.07929699547731113,4178,0,0.04588842182554789,-1.3208530858602145,0
21749,38,services,married,secondary,cellular,5355.58,yes,no,1,unknown,2,0.07929392707815067,4179,0,0.04362767081777655,18.527143518180846,1
17878,51,blue-collar,married,secondary,telephone,805.32,yes,no,1,unknown,2,0.07925813110031549,4180,0,0.03194016668083955,2.0386820098493175,0
20559,37,services,divorced,secondary,cellular,1474.39,yes,no,0,unknown,2,0.07924966102882944,4181,0,0.04362767081777655,5.097671170929055,1
18316,36,blue-collar,single,primary,telephone,103.55,yes,no,1,low,2,0.07923726609777579,4182,0,0.05459807879336653,0.4479782686448408,0
18827,53,technician,single,secondary,cellular,-201.46,yes,no,0,unknown,2,0.0792365007713685,4183,0,0.05449400403777488,-0.8698869933165636,0
21814,59,management,married,tertiary,,7186.0,no,no,1,unknown,2,0.07923647882162335,4184,0,0.06552489117626475,37.309436431108715,1
20477,37,blue-collar,married,secondary,cellular,-78.19,yes,no,0,unknown,2,0.07921229246257412,4185,0,0.04362767081777655,-0.27021274106758575,0
16079,37,blue-collar,married,secondary,cellular,-79.74,yes,no,0,unknown,2,0.07920829693517993,4186,0,0.04362767081777655,-0.2755554052667499,0
15758,33,blue-collar,married,primary,cellular,3634.95,yes,no,1,low,2,0.07916153741566012,4187,0,0.04362767081777655,12.553785075556469,1
21239,43,services,divorced,secondary,cellular,960.71,no,yes,0,unknown,2,0.07911184555770048,4188,0,0.04588842182554789,3.487682556331031,0
16966,57,,divorced,,,4204.86,no,no,2,unknown,2,0.07910730878392355,4189,0,0.04202667008875204,13.979548062550016,1
19522,35,services,divorced,secondary,cellular,-38.07,yes,no,1,unknown,2,0.07909090935170297,4190,0,0.04362767081777655,-0.13136252065028992,0
16640,45,blue-collar,married,primary,cellular,105.04,yes,no,4,low,2,0.07907731363118115,4191,0,0.04362767081777655,0.36238369422713096,0
21271,45,blue-collar,married,secondary,cellular,245.56,yes,no,0,unknown,2,0.07906702622310187,4192,0,0.04362767081777655,0.8470617228953458,0
22047,33,services,divorced,secondary,cellular,1181.75,yes,no,0,unknown,2,0.07898555569628107,4193,0,0.04362767081777655,4.072258294157011,0
19897,25,services,single,secondary,cellular,-52.46,no,yes,0,unknown,2,0.07893041760069748,4194,0,0.05628758976560063,-0.23306944359298176,0
17511,36,blue-collar,married,secondary,telephone,-39.71,yes,no,1,unknown,2,0.07891770593069061,4195,0,0.03194016668083955,-0.10009480030219577,0
17647,50,services,single,secondary,cellular,1872.22,yes,no,0,unknown,2,0.07890832732724756,4196,0,0.05449400403777488,8.050603492103846,1
15675,34,technician,married,secondary,cellular,-53.31,yes,no,3,unknown,2,0.07887321335615619,4197,0,0.04362767081777655,-0.18344262012053908,0
19242,35,blue-collar,married,secondary,cellular,-314.46,yes,no,0,unknown,2,0.07884898426127661,4198,0,0.04362767081777655,-1.0817416231790908,0
16752,41,admin.,married,primary,cellular,1252.44,yes,no,2,low,2,0.0788440669179207,4199,0,0.04362767081777655,4.308121817300967,0
18844,48,blue-collar,married,secondary,cellular,301.02,yes,no,0,unknown,2,0.07884317478625909,4200,0,0.04362767081777655,1.0354317616983186,0
21182,61,retired,married,tertiary,cellular,3191.56,yes,yes,2,unknown,2,0.07883775172305718,4201,0,0.05045222330945558,12.694557100093268,1
16087,46,blue-collar,married,secondary,cellular,181.42,yes,no,0,unknown,2,0.07878014972552178,4202,0,0.04362767081777655,0.6235395311597027,0
19308,48,services,married,secondary,cellular,2611.62,yes,no,0,low,2,0.07875534204550098,4203,0,0.04362767081777655,8.973296857588963,1
21192,31,services,single,secondary,cellular,903.92,yes,no,0,unknown,2,0.0787403786891126,4204,0,0.05449400403777488,3.878610906574127,0
21122,28,services,single,secondary,cellular,12.16,no,yes,0,unknown,2,0.07873039812272326,4205,0,0.05628758976560063,0.0538875793156294,0
19351,31,services,single,secondary,cellular,898.26,yes,no,0,unknown,2,0.07872586894679261,4206,0,0.05449400403777488,3.853614285430208,0
22516,29,services,single,secondary,cellular,26.97,no,yes,0,unknown,2,0.07864659090628584,4207,0,0.05628758976560063,0.11939152541433104,0
18010,33,services,single,secondary,cellular,215.93,no,yes,0,unknown,2,0.0786437358870566,4208,0,0.05628758976560063,0.9558500634968682,0
22931,36,blue-collar,married,secondary,cellular,-348.21,yes,no,0,unknown,2,0.07864061900805237,4209,0,0.04362767081777655,-1.1946761400465304,0
19850,37,blue-collar,married,secondary,telephone,509.91,no,yes,0,unknown,2,0.07863967715025955,4210,0,0.03260156434130541,1.307295272256277,0
17530,44,management,married,,,3036.17,no,no,0,unknown,2,0.07863732233077864,4211,0,0.06047601234212855,14.439027671999034,1
19747,52,admin.,married,secondary,telephone,-84.24,no,yes,0,unknown,2,0.07857943486066207,4212,0,0.04585273286841998,-0.3035236138324053,0
20314,33,technician,married,secondary,cellular,380.95,no,yes,2,unknown,2,0.07854332895507771,4213,0,0.04588842182554789,1.3730311939960225,0
17879,35,services,married,secondary,cellular,551.6,yes,no,1,low,2,0.07853390476485314,4214,0,0.04362767081777655,1.8899202419657795,0
19435,53,admin.,married,secondary,cellular,-1623.55,no,yes,0,unknown,2,0.07850129639059403,4215,0,0.0573314929836669,-7.306943485283731,0
16862,51,housemaid,single,primary,cellular,746.4,no,no,0,unknown,2,0.07845664198338177,4216,0,0.06066873098126188,3.5527631659749654,0
19206,39,admin.,married,secondary,telephone,-10.84,yes,no,0,unknown,2,0.07844093295545454,4217,0,0.03194016668083955,-0.027158714569463914,0
22585,42,services,single,secondary,cellular,-50.21,yes,no,1,unknown,2,0.07843065178581528,4218,0,0.05449400403777488,-0.214597552808648,0
18433,43,services,single,secondary,cellular,-36.35,yes,no,1,unknown,2,0.07834471208704628,4219,0,0.05449400403777488,-0.1551896750150366,0
19561,46,management,single,tertiary,,2312.21,no,no,0,unknown,2,0.07833296291908565,4220,0,0.07275819684138568,13.178129059343567,1
16446,31,blue-collar,married,primary,cellular,4839.39,yes,no,3,unknown,2,0.07825309916672098,4221,0,0.04362767081777655,16.521679642160933,1
19413,49,services,divorced,secondary,cellular,906.03,no,yes,0,unknown,2,0.07824134834640192,4222,0,0.04588842182554789,3.2529847405500227,0
16799,45,technician,single,primary,cellular,239.68,yes,no,3,low,2,0.07823667958490213,4223,0,0.061280895399395345,1.149125094320243,0
15887,44,services,married,secondary,cellular,3863.35,yes,no,2,unknown,2,0.07821306174767155,4224,0,0.04362767081777655,13.182730376624269,1
17098,31,services,married,secondary,cellular,231.24,yes,no,1,low,2,0.0782013301682611,4225,0,0.04362767081777655,0.7889311946651408,0
17918,23,services,single,secondary,cellular,297.31,yes,no,0,unknown,2,0.07816173945935895,4226,0,0.05449400403777488,1.2663462025774173,0
15809,36,technician,married,secondary,cellular,3822.25,yes,no,0,unknown,2,0.07813965926851968,4227,0,0.04362767081777655,13.030246455190214,1
17735,39,services,single,secondary,cellular,1032.99,yes,no,0,unknown,2,0.07809906853114314,4228,0,0.05449400403777488,4.396334118117137,0
22697,40,technician,married,secondary,cellular,537.45,no,yes,2,unknown,2,0.0780939828822966,4229,0,0.04588842182554789,1.9260109948587925,0
19482,47,management,married,secondary,cellular,391.3,yes,no,3,unknown,2,0.07805204425260275,4230,0,0.05723972732122472,1.748202295703275,0
16338,46,technician,married,secondary,cellular,3514.9,no,yes,0,unknown,2,0.07804493824106437,4231,0,0.04588842182554789,12.588118915547371,1
20506,49,self-employed,married,primary,cellular,5748.87,no,no,0,unknown,2,0.07804339790852,4232,0,0.05431500543812174,24.36904360724444,1
22025,57,retired,married,primary,cellular,40.45,yes,no,3,low,2,0.07804316040840176,4233,0,0.04362767081777655,0.13772583106541186,0
22269,46,technician,divorced,secondary,telephone,-116.23,no,yes,0,unknown,2,0.07800657310255474,4234,0,0.03532684201795362,-0.3202980195386865,0
19707,47,blue-collar,married,secondary,telephone,121.97,yes,no,1,unknown,2,0.07799518033212996,4235,0,0.03194016668083955,0.30384910996166176,0
19401,42,blue-collar,married,primary,cellular,889.79,yes,no,3,low,2,0.07798143818742216,4236,0,0.04362767081777655,3.027197727284324,0
19808,33,services,single,secondary,cellular,-48.54,no,yes,0,unknown,2,0.07796911740688019,4237,0,0.05628758976560063,-0.2130271919545439,0
22917,63,technician,married,secondary,cellular,969.99,yes,no,3,unknown,2,0.07796712638829681,4238,0,0.04362767081777655,3.2994443856950477,0
19048,28,services,single,secondary,cellular,457.51,yes,no,0,unknown,2,0.07796488153600024,4239,0,0.05449400403777488,1.943785481607245,0
19924,44,services,divorced,secondary,cellular,-73.6,yes,no,1,unknown,2,0.07790672647806499,4240,0,0.04362767081777655,-0.2501582316714823,0
20474,30,technician,married,secondary,cellular,-921.98,yes,no,0,low,2,0.07790183378732192,4241,0,0.04362767081777655,-3.133510893338407,0
15530,33,admin.,single,secondary,cellular,172.32,yes,yes,3,low,2,0.07784225259149766,4242,0,0.05064303538906561,0.6793143816188795,0
21640,54,housemaid,single,,,6190.01,no,no,0,unknown,2,0.07783808586392114,4243,0,0.053620210084077795,25.835210794488322,1
20192,45,technician,married,secondary,cellular,4130.68,yes,no,0,unknown,2,0.07783663251608568,4244,0,0.04362767081777655,14.027091116498061,1
19515,29,blue-collar,married,secondary,cellular,2430.08,yes,yes,6,low,2,0.07777187246221,4245,0,0.03606878739910778,6.816707645302722,1
22662,34,admin.,married,primary,cellular,488.15,yes,no,2,low,2,0.07774315267802205,4246,0,0.04362767081777655,1.6556840675069757,0
17452,31,services,single,secondary,telephone,2055.79,yes,no,0,unknown,2,0.0777097857880106,4247,0,0.04390142483463692,7.013472147511567,1
20342,52,technician,married,secondary,cellular,3662.97,no,yes,0,unknown,2,0.07769714448099836,4248,0,0.04588842182554789,13.059950822581147,1
19285,47,unemployed,single,primary,cellular,257.63,no,no,0,unknown,2,0.07769676790570974,4249,0,0.06066873098126188,1.2144070992329736,0
20781,32,self-employed,married,tertiary,cellular,376.76,no,yes,1,unknown,2,0.07769541012067982,4250,0,0.07256231676166748,2.1240820658089468,0
18970,28,services,single,secondary,cellular,319.64,yes,no,0,unknown,2,0.07761532007519237,4251,0,0.05449400403777488,1.3519396159390258,0
15404,36,unemployed,divorced,primary,telephone,-20.18,no,no,1,unknown,2,0.07758825649792093,4252,0,0.04202667008875204,-0.06580246086253982,0
20371,37,services,divorced,secondary,cellular,818.69,yes,no,0,unknown,2,0.07757505959061985,4253,0,0.04362767081777655,2.7707901249567786,0
21149,47,blue-collar,married,primary,cellular,2276.65,yes,no,2,low,2,0.0774581957714499,4254,0,0.04362767081777655,7.693530397107707,1
21916,39,technician,married,,,829.53,no,no,1,unknown,2,0.07745472329868601,4255,0,0.04202667008875204,2.700256278269888,0
16328,43,self-employed,divorced,primary,cellular,41.57,no,no,0,unknown,2,0.07741034676136341,4256,0,0.05431500543812174,0.17478286935875098,0
18244,60,services,married,primary,cellular,-47.82,no,no,0,unknown,2,0.07737696720696233,4257,0,0.0512389485993054,-0.189592644783221,0
18890,30,services,single,secondary,cellular,316.19,yes,no,0,unknown,2,0.07736649042918234,4258,0,0.05449400403777488,1.3330601518902303,0
20375,37,housemaid,divorced,secondary,cellular,1068.79,yes,no,1,low,2,0.07736081655338765,4259,0,0.04362767081777655,3.6072434580916566,0
18197,24,services,single,secondary,cellular,27.82,yes,no,0,unknown,2,0.07735827218271081,4260,0,0.05449400403777488,0.11727693474763567,0
21095,39,blue-collar,married,primary,cellular,495.61,yes,no,3,low,2,0.07734441776650151,4261,0,0.04362767081777655,1.6723649726119354,0
15705,28,student,married,tertiary,cellular,780.61,yes,no,1,unknown,2,0.0773128723942043,4262,0,0.056675553901394886,3.4204377634051806,0
17774,30,services,single,secondary,cellular,273.07,yes,no,0,unknown,2,0.07725777742769165,4263,0,0.05449400403777488,1.149648084375157,0
21208,35,unemployed,married,tertiary,cellular,316.9,no,yes,1,unknown,2,0.07718431323413373,4264,0,0.05999032398962377,1.467345859437052,0
23084,32,technician,married,tertiary,cellular,34.02,yes,yes,4,low,2,0.07717196198391453,4265,0,0.06161754959903926,0.16177010758067087,0
20337,36,management,divorced,tertiary,,95.55,no,no,1,unknown,2,0.07713461210480599,4266,0,0.08049702282731469,0.5932801386280371,0
16142,32,services,divorced,secondary,cellular,399.13,yes,no,0,unknown,2,0.07711610989184996,4267,0,0.04362767081777655,1.3428314780999597,0
18167,52,admin.,divorced,tertiary,cellular,-73.38,yes,yes,0,unknown,2,0.0771110589075864,4268,0,0.09093281488457068,-0.5145351038445396,0
19718,33,services,single,secondary,cellular,339.34,yes,no,0,unknown,2,0.0770657896836325,4269,0,0.05449400403777488,1.4251002229462524,0
19814,28,services,single,secondary,cellular,98.85,yes,no,0,unknown,2,0.07705850884718629,4270,0,0.05449400403777488,0.4150935585302451,0
16068,33,blue-collar,single,primary,cellular,558.61,yes,no,2,unknown,2,0.07705826110663899,4271,0,0.05449400403777488,2.345722481121168,0
20395,37,entrepreneur,married,tertiary,cellular,1714.65,no,yes,0,unknown,2,0.07705075679454709,4272,0,0.05999032398962377,7.925626461379941,1
18456,53,blue-collar,married,secondary,cellular,-170.09,yes,no,0,unknown,2,0.07704313214589575,4273,0,0.04362767081777655,-0.5717086184820946,0
17789,60,admin.,married,secondary,telephone,432.8,yes,no,0,unknown,2,0.0770365394035126,4274,0,0.03194016668083955,1.0649303286425773,0
17386,47,housemaid,divorced,primary,cellular,64.59,no,no,0,unknown,2,0.07698973300302746,4275,0,0.0512389485993054,0.2547993452625374,0
22955,39,technician,married,secondary,cellular,3504.53,yes,no,0,unknown,2,0.07697586635029909,4276,0,0.04362767081777655,11.769185151397979,1
20407,45,entrepreneur,married,secondary,cellular,297.0,no,yes,5,low,2,0.07696892263042547,4277,0,0.05335973773428674,1.2197913329992829,0
17850,38,technician,married,secondary,cellular,2072.88,yes,no,1,unknown,2,0.07690477565944495,4278,0,0.04362767081777655,6.954877717707345,1
22024,47,housemaid,single,primary,cellular,-57.64,no,no,0,unknown,2,0.07690204377266296,4279,0,0.06066873098126188,-0.26892226773607003,0
19778,27,technician,married,secondary,cellular,149.85,yes,no,2,unknown,2,0.07679316140736436,4280,0,0.04362767081777655,0.5020434690254907,0
18226,25,management,single,tertiary,,701.63,no,no,0,unknown,2,0.07678381310643688,4281,0,0.07275819684138568,3.9197624941760285,0
15759,34,services,single,secondary,cellular,271.1,yes,no,0,unknown,2,0.07677529716311754,4282,0,0.05449400403777488,1.1342263781632085,0
20980,44,technician,married,secondary,cellular,2297.22,yes,no,1,unknown,2,0.07675243676382129,4283,0,0.04362767081777655,7.692310191339922,1
22337,55,self-employed,married,tertiary,cellular,1838.47,yes,no,1,unknown,2,0.07674714319777041,4284,0,0.08318710488773239,11.73747758773314,1
20983,40,admin.,single,primary,cellular,804.29,yes,no,1,unknown,2,0.07665864249833645,4285,0,0.05449400403777488,3.359870301111501,0
16911,29,services,single,secondary,cellular,-16.24,yes,no,0,unknown,2,0.07665076880187853,4286,0,0.05449400403777488,-0.06783459862651102,0
23038,29,services,single,secondary,cellular,-23.43,yes,no,0,unknown,2,0.07663278568334125,4287,0,0.05449400403777488,-0.09784432039939571,0
20946,37,entrepreneur,married,tertiary,cellular,1533.96,no,yes,0,unknown,2,0.07659784225777355,4288,0,0.05999032398962377,7.048744654464235,1
20142,37,blue-collar,married,primary,telephone,285.87,yes,no,4,low,2,0.076553239812053,4289,0,0.048365287249022997,1.0584392304127042,0
16890,32,blue-collar,single,primary,cellular,918.2,no,yes,1,unknown,2,0.07654857567861881,4290,0,0.05628758976560063,3.9562803162591083,0
18443,40,blue-collar,married,primary,cellular,220.58,yes,no,3,low,2,0.07653481484912388,4291,0,0.04362767081777655,0.7365244965449872,0
20325,39,services,single,secondary,cellular,403.9,yes,no,0,unknown,2,0.07651318748796962,4292,0,0.05449400403777488,1.6840650679618356,0
19888,31,management,single,tertiary,cellular,326.64,yes,yes,3,unknown,2,0.07649554255965436,4293,0,0.0654680547720691,1.6358178138542312,0
18761,43,services,single,secondary,cellular,544.22,yes,no,0,unknown,2,0.0763890282070134,4294,0,0.05449400403777488,2.265448545968292,0
16643,23,management,single,tertiary,,437.17,no,no,0,unknown,2,0.07636041955137594,4295,0,0.07275819684138568,2.428849386692709,0
19727,36,services,single,secondary,cellular,194.21,yes,no,0,unknown,2,0.07634570373842238,4296,0,0.05449400403777488,0.8079879994793763,0
17078,50,technician,divorced,tertiary,,290.56,no,no,1,unknown,2,0.07632826984071814,4297,0,0.06057786914875767,1.3434924736089529,0
17971,41,technician,married,secondary,cellular,3340.28,yes,no,0,unknown,2,0.07632728259079227,4298,0,0.04362767081777655,11.123070802853485,1
17820,42,blue-collar,married,primary,cellular,232.38,yes,no,3,low,2,0.0763271526352614,4299,0,0.04362767081777655,0.773819797232073,0
19255,57,housemaid,married,primary,cellular,2726.43,no,no,2,unknown,2,0.07630426179069656,4300,0,0.0512389485993054,10.659660095470292,1
18647,28,student,single,secondary,cellular,427.98,yes,no,4,unknown,2,0.07629800126850118,4301,0,0.05449400403777488,1.7794482205057547,0
15692,60,retired,married,tertiary,,1324.67,no,no,0,unknown,2,0.07628804532331634,4302,0,0.06057786914875767,6.121786524868738,1
20300,37,entrepreneur,married,tertiary,cellular,2152.89,yes,no,0,unknown,2,0.07628251077140295,4303,0,0.056675553901394886,9.307704626322796,1
17068,35,blue-collar,married,secondary,telephone,225.26,yes,no,0,unknown,2,0.07627863552616622,4304,0,0.03194016668083955,0.5488127265074227,0
18791,45,blue-collar,married,primary,cellular,331.53,yes,no,3,low,2,0.076219067413532,4305,0,0.04362767081777655,1.1024235748275406,0
19245,59,entrepreneur,married,primary,telephone,-30.07,no,no,2,low,2,0.07619909276387961,4306,0,0.05610600536833632,-0.12855606709971468,0
15583,31,entrepreneur,married,tertiary,cellular,467.06,yes,no,1,unknown,2,0.07617074635607347,4307,0,0.056675553901394886,2.016307006614176,0
17415,34,services,single,secondary,cellular,28.08,yes,no,0,unknown,2,0.07616871060985508,4308,0,0.05449400403777488,0.11655272370059741,0
17745,34,self-employed,married,tertiary,cellular,1954.26,yes,no,0,unknown,2,0.0761429830922117,4309,0,0.08318710488773239,12.378506252872738,1
17156,30,services,single,secondary,cellular,-173.84,yes,no,0,unknown,2,0.07613925732508599,4310,0,0.05449400403777488,-0.7212852800431395,0
21373,36,services,single,secondary,cellular,93.68,yes,no,0,unknown,2,0.07609553307208206,4311,0,0.05449400403777488,0.38846756683807143,0
21423,27,technician,married,secondary,cellular,2579.98,yes,no,0,unknown,2,0.07609081157297826,4312,0,0.04362767081777655,8.564668995975872,1
17086,42,management,divorced,tertiary,,-38.74,no,no,1,unknown,2,0.07608604276925986,4313,0,0.08049702282731469,-0.2372708749642233,0
18772,46,management,divorced,tertiary,cellular,5027.78,yes,yes,0,unknown,2,0.07608120388137665,4314,0,0.05960091268004276,22.79851461090623,1
19114,41,self-employed,married,secondary,cellular,3203.95,yes,no,3,low,2,0.0760700832469707,4315,0,0.0693327598481253,16.898109090658068,1
15888,56,housemaid,divorced,primary,cellular,112.36,no,no,0,unknown,2,0.07604100662183776,4316,0,0.0512389485993054,0.437783911773113,0
21816,45,management,divorced,tertiary,,61.01,no,no,1,unknown,2,0.07597975966120504,4317,0,0.08049702282731469,0.37314597276405487,0
17258,47,services,divorced,secondary,cellular,-93.75,no,yes,0,unknown,2,0.07596612222819671,4318,0,0.04588842182554789,-0.3268092619929957,0
19377,36,services,single,secondary,cellular,26.46,yes,no,0,unknown,2,0.07592867481111559,4319,0,0.05449400403777488,0.10948241776063587,0
18318,39,technician,married,secondary,cellular,369.09,yes,no,2,unknown,2,0.0759183180463104,4320,0,0.04362767081777655,1.222477526998792,0
21216,30,management,single,tertiary,cellular,2755.16,yes,yes,1,unknown,2,0.07590942959400575,4321,0,0.0654680547720691,13.692160765839436,1
17852,41,blue-collar,married,secondary,telephone,359.51,yes,no,0,unknown,2,0.075903797432647,4322,0,0.03194016668083955,0.8715888328432368,0
